sentiment,text,length
2,"This is a Koontz novel that has monsters, but they are not genetically engineered or have crashed landed on earth from outer space. The scary monsters in this book are all human, and sick as any of the other evil stuff Koontz has wrote about. More of a suspense tale, it has some nail-biting chase sequences and some horror-type serial killer stuff going on in it. Koontz here is making a statement about big government in this book, and what Big Brother may do if you know too much. Great Read.",495
2,"A UV filter is simply a must have. I bought 2, one for each lens when I purchased the camera. Whether or not it actually affects UV rays is secondary to its real function - to protect the lens and keep it dust free and possibly fingerprint and rain drop free. A very small investment, any photographer should make immediately.",326
2,"I love anime and a friend told me about trigun, a this is a series worth your time and money. There's action, comedy, drama, and of course LOVE AND PEACE!!!! For 26 episodes the series of trigun is a classic, and should be picked up by any person who is a anime fanatic, and since the dvd set has all 26 episodes, it saves alot of time and effort when u can just watch them that way instead of looking for every dvd to the series.",430
2,I enjoyed this story and really liked the characters. It was an exciting adventure even though it's not one I'd ever want to go on myself. :-) I thought it was well written and the conversations flowed nicely and were believable.,229
2,"Havent tested it too much, but it seems to last just as long as the nikon battery. For the price you definitely can't beat this as your spare/backup battery to use in a pinch.",175
2,"You are in the market for something truly original, and you are willing to play it twice before listening, and you love great vocals, fabulous melodies and a hint of Hendrix. Give this a try.I have had this CD in my car for a month, running. I have not had a cd capture my imagination like this for years!Warning. If you only like stuff that sounds like everything else you've heard, don't bother.",397
2,"I really like the current method of walking through each topic, with a ""you have completed 7 of 20 steps"" dialogue. I also like the table of topics, with a notation of whether you've covered it or not, and with a click you can return directly to the topic once you've collected more data.",288
2,Good plot & first rate performance from Madonna & Willem Dafoe. Madonna is so sexy in this film.,96
2,"Hibbard unfolds Caravaggio's life, style and works with a firm grip , avoiding what normally bores the uninitiated but retaining an interesting approach for those who are well versed in the works of this 16th century genius. He avoids a biased approach which very often taints the ever increasing number of Caravaggio critics. Though new material has since been published, this book still retains the requisites of a must -to -read",431
2,Super happy with this product. Paper is perfect for folding and the variety of colors is perfect for anything you might be looking for!,135
2,Ordered it. It arrived quickly. It is used and is as described . I'll update whenever I read it. d,98
2,"Rodney says if you put this and Jewel of the South together, you have three quarters of a good album. But this is one of my favorites. The back stories on some of the songs make it special as well as the collaboration with Guy Clark and back up from artists Trisha Yearwood and Patty Loveless. If you are a fan it will not disappoint, if you are a music aficionado looking to track the artist's growth and change this a the best of the ""Sony Years"".",449
2,"I had the pleasure of studying in a yeshiva for many years, but I enjoy this anthology of the classical commentaries and the scholarly and accurate translation.",160
2,"This was the 1st Dean Koontz I've read, although recommendations for his books have been suggested. While some parts drag on forever (mostly the beginning) the book was pretty cool. The only really bad thing was that he was a baker and the descriptions always made me hungry! Other than that Koontz has made his way permanently to my bookshelves.",346
2,"It is a great product and lasted a long time. The only real problems i had were that the straps broke off in the wash, it was hard to get out the poo inside it, and the bedding stuck to it. Now, its no as bad as I'm making it sound. I will buy more when i get the chance. Its not one of those products you get and say ""I wasted my money on this garbage?"" its like a notebook: It works well then all of a sudden you run out of space or it rips. I would definitely recommend this product though.",493
2,It works well for me.I had many make up brushes and this is one of best brush that I own.I use it for blush /bronzer / highlighter.I look good :) Thank you!,156
2,"This game's top notch spot are MINI-GAMES! The Skating B-Ball game is quite cool! The Inner Tube races I like the most, it just seems sooooooo cool!",148
2,"Worked as promised, the slicon part of the handle got close to the cooking fire and it got kind of melted.",106
2,"3Canal has fulfilled the promise that was shown in Book of Blue in 1997. Musically, 3 Canal used live instrumentation to bring an edge and authenticity to the sound of the album, and took on the challenge of expressing the versatility of the rapso flow over a diverse range of rhythms from calypso and the pulsating jab jab rhythm to Latin, funk, groove, ambient, drum & bass and dance influences.And these guys can really SING!I particularly like ""Peace Chant"" and ""I Believe"".This cd is definitely worth buying. It's great driving & dancing music.",549
2,"We purchased several ride on and push trucks for our son this Christmas and this one was one of our least favorite. Putting it together was a breeze. But, we have found that we would have preferred a button to turn off the noise. It is also made for smaller children.",267
2,"This product was half of what most retail stores charge. It is padded on the inside to protect a scope. This is a great case for carrying to and from the range or for storing in a closet or under the bed. I dont know that I would want to throw it behind the seat of my truck and forget about it, but it is definetly a nice quality soft case for an excellent price. Fits an m-4 with a 3-9 x 40 scope nicley and the 5 outter magazine pockets are a nice feature.",459
2,"I really enjoyed this movie, mostly because the soundtrack is absolutly amazing. It's a cool little timeless story about young love in NY that has it's kwarky moments of intelligent humor. Definitly worth a watch and a buy.",223
2,"There are some CD's that you listen to once and know the lyrics by heart, and this is one of them. The first 4 songs are the best, but the whole album is worthwhile. My only complaint is a little diddy she says about ""Where'd you Throw the Ham"" or something like that, I wish I could just delete that from the CD. If you enjoy this, you will LOVE Patty Griffin ""Living with Ghosts"". Their voices are so similar it's eerie.",422
2,"This book is a quick read. I read it in a matter of a few hours. The main character, Jerry Brudos, is repulsive and disturbing. Ann Rule does a fantastic job of telling his sick and twisted story. There were times when I felt a queasiness in my stomach. If you easily have nightmares, read this during the daytime. A real spine tingler!",336
2,"Ok, so there will always be a new version in the works, ok. But face it, Microsoft does good. Every time they issue a new ""Windows"" it is a success and an improvement.More? Well, some have their doubt and problems here. Just be old-computer aware to support your desires (if you have problems). Meaning, there are going to be plenty of new things in every ""Windows"" release, but since '98 you can choose whether to use them or not. Go with what you know for awhile and transition (or not) -- like I did with the single-click.Good clicking to all and to all I'm out.",565
2,This is an awesome product helped organize my pantry works great and holds several different boxes makes my pantry look great.,126
2,"So this was my first fine watch purchase and Amazon made it nice and easy. I would suggest that you check out the watch in person and jewelry. You can't beat the price that Amazon will give you. What I like about this version of Aquaracer is the waffle face, the automatic movement and the band. The band has two tones of silver that works well with the black/grey face.I believe that this watch is appropriate in all settings. The dial is very bright at night, so no worries there. Great buy...even better price.",513
2,I would not recommend this for really young children because they will not understand the premise of the show but by about age 8 they would be able to understand what the young girl is learning and can understand what is happening in the movie.,244
2,"I liked this album a lot when i first heard it but it got a little bit old. The album starts off with a really bad intro(probably the worst intro i've ever heard) and then goes into Not give a f*** my favourite song. Call Me, Can't Let You Go and sickalicious are all mad songs. But songs like damn and my life with a really bad guest appearance of mary j blige are bad. I would rather go out and get a brilliant cd like lil kim",428
2,"I pinned this poster in my boys homework room along with the periodic tables and other ""must have"" science posters. Yes, I am a nerd.",133
2,"Since reading Gates of Fire I've been hooked on Pressfield's work, both fiction (Killing Rommel is another favorite) and non-fiction (EVERYONE should read The War of Art!). But not since i read Shogun more than 30 years ago has a book transported me through time and space the way Gates of Fire does. The setting is so real, the characters are so genuine, and the action is so believable that you can almost hear the din of battle and feel the fear and anguish of those on the killing lines of one of the most important battles in the history of the world.",556
2,What a picture!!!!!!!when you watch a dvd on this baby...you will be in heaven!! I will be getting hdtv thru directv soon..and after that I may never go to the movie theater again..it is that good! The only problem i have is the set is in my bedroom and when i have it on late at nite and the volume is low i can hear the fan...but don't let that stop you from buying this t.v.,377
2,I believe it took me all of 3 days to read this book simply because I couldn't put it down. I will be sending this to my best friend to read along with a fan that has our secret language on it. It was sad yet very complelling...,228
2,What an original voice in this beautiful tale of the trek west to Oregon. The author's insight into relationships caught me right away. But the beautiful descriptions of the land kept me going. It makes you consider the land and what it offered in a new way. I found the family relationships touching and the resolution between the character somehow felt right.,361
2,Overall I am happy with this purchase. I got this to put in a krafts room and it has been really useful so far. Would definitely buy again.,139
2,Its a very good player with an excellant ease of use. The sound clarity is very good and has a very user friendly interface. It definitely is a strong buy!!!,157
2,I've read all three of Milletts Sherlock in Minnesota and this one was my favourite so far. I enjoy the interface of the refined Victorian detective with the quarks and characters of Minnesota. His stories have become progressively more fun to read. I really enjoy the addition of Rafferty to our crime fighting team.,317
2,"For many years I had listened to my mother's album of this concerto by Zino Francescatti, but decided to upgrade to a CD. I was concerned that no other version could measure up, but Anne Sophie Mutter had a dazzling interpretation and the NY Philharmonic complemented her nicely.Simply exquisite - a joy to savor with a nice glass of wine after a rough day's work!",364
2,Sissy Spacek gives a great performance in this tale of a young girl who is severly taunted by her classmates. This movie is so thrilling Iv watched it 5 times already. I would recommend it to anyone who loves a good thrilling and even revengful move like this one !,265
2,"I cannot believe that the reviews for this book are not amazing. This book winds together beautifully. It's great for teenagers, managing to be remarkably true to life, as as well as interesting and unique.I loved it.",217
2,"Very easy to wash. Not as thick as I thought they would be, but am still satisfied. Does not require a lot of cooking spray. Overall I enjoy this product.",154
2,Recently read it on a recommendation. Easy to picture the action in your head. Authors showed great choice of words and actions to get message across. Surprise Ending.,167
2,What a great buy! The extreme flexability and lightweight of this hose makes using any nailer much easier. When working on scaffolding you are never fighting the weight of the hose. I could not go without this hose!!,216
2,"Rique Pantoja is a master of keyboards and pianos, and Tommy Walker is a pretty good guitarist; they are accompanied by:- Justo Almario / Saxophone- John Ferraro / Drums- Guillermo Guzman / Bass- Bob Wilson / Programmingand many more. . .Very relaxing and refined.",264
2,Excellent gift. It is very useful. My dad love it and use it for every thing. It is a excellent tool,100
2,"I first heard about the donnas 3 years ago, on the radio, the local lounge, and thought hey were great!! You can also see girls in Drive Me Crazy and Jawbreakers, as themselves, It would so rock if they had played at my prom !! My favorite song other than ""Take it off"", is ""too bad about your girl"" !! Pick up the cd it rocks !!...",332
2,"I take salsa lessons, do a lot of workout videos and am in pretty good shape. While this video isn't much of a cardio or dance challenge for me, it is fun and a good way to break up the monotony of aerobic workouts. The instructor has great energy and the music is enjoyable. The steps were not hard to learn, but I can see what the other reviewers meant--that she is not good at cuing throughout the combinations, but you can still pick up the steps without too much trouble. Overall, I thought it was a fun way to spice up working out.",537
2,This mount was worth every penny. It does not move from where you put it while driving. No more ugly circle marks on windshield. If you are on the fence about making this purchase just do it. You wont regret it.,211
2,"The ferrero rocher chocolates were fresh and well protected in the plastic container. If you like hazelnuts, you will love this candy.",134
2,A very scary but entertaining book. Good read before bedtime. The religious aspect of the book very thought provoking as well.,126
2,"What idiot canceled this show and why wasn't another network smart enough to pick it up? If you like the seductive vampire thing, this show does it well.",153
2,"When I finished the book, I was glad I had read it. But it took a long time to read it as the first third seemed to just go on and on and on. The second third was o.k. reading. The last of the book was excellent and made it worth the time.It got mixed reviews from my friends....people seemed to either REALLY like it or really didn't....few inbetweens.",353
2,"Finally, a second album from a promising songsmith that isn't the pits! An actual improvement IMHO over her first. A bit more rocking as a whole, but finishes up with three pensive tunes.My personal favorites are ""Funnyman"" (a rocker) and ""Beauty of Uncertainty"" (slow Western feel).",283
2,"I received this album when I was 10 years old, and knew all the lyrics...15 years later, I still do! This album contains some of Goldman's best songs: ""Puisque tu pars"", ""Il y a"", ""Il changeait la vie""...they are all so beautiful.",230
2,"A GREAT ALBUM FROM ONE OF THE BEST. THE FRENCH ALBUM IS CELINE AT HER BEST (AS ALWAYS). MY FAVORITE SONGS:POUR QUE TU M'AIMES ENCORE, REGARDE-MOI, & JE SAIS PAS.CELINE CAN DO NO WRONG, BLESS HER HEART!",201
2,"Well, what more can one say? The other reviewers were correct. It is an awesome watch. This is my 3rd G and I certainly wouldn't have searched this one out again if I didn't love it. Nuff said.",193
2,"I have a Black and Desk 14.4 drill, and this charger does work with the ps140 batteries. One of my dead batteries actually charged in less than an hour. Great charger for the price.",181
2,"In my opinon this CD only comes second to Bone Thugs E. 1999 Eternal. And the reason I say that is beacause there are a couple of weak tracks, but hey this is 2 CD'S here you cant expect it to be perfect, but its is pretty close.",229
2,"I was quite pleased with the Equus 3721. I especially like the that it displays to hundredths, and the swiveling display makes it much easier to read in my cockpit. The value (price vs. performance) is astounding!I would like to have a similar product that displays to hundredths of a volt using LED instead of LCD. I would pay two or three times the price for that.",366
2,I have been looking into e-books for some time... I decided to get a Kindle and I have been so happy with it. The Internet connection feature is amazing! It definitely gives this device an edge over the other e-books.,217
2,"I have been ordering from Peggy's Biscotti for quite some time and am never, ever disappointed. I'm Italian and bake biscotti and have home made biscotti from family and Peggy's is my absolute favorite! I just ordered the five pound assorted ends and pieces for myself cause that's my favorite part anyway! Also placed an order for a cousin out in California - Peggy you deserve more than a 5 star rating!",405
2,This is one of my all time favorites albums ever.A true masterpiece. The cd is full of great songs.This is a must buy for a true NIN and a good music fan.It deserves more than just 5 stars. The whole cd is pure genius.,218
2,"As the title says ""WOW"", This game is the best game i've ever played for the psx.My favorite part is the missions (main game).You get to steel cars and a lot of other stuff.",173
2,"This has been a pretty good lens hood for me, the only drawback has been that when I shoot at 17 mm (using my 17-85mm Canon lens) the hood sometimes shows up in the corner of my photos. Perhaps it's because I'm not using a full-frame camera (I have a Canon 40D) or I have screwed it up somehow but it is an occasional problem. The hood seems very well-made, though, definitely a higher-quality construction than some non-Canon hoods that I have.",445
2,was just expecting a bit more video quality from the criterion blu rayhaving seen just how gorgeous their b&w; blu ray look...but anything else was top notchgive it a try; buy it if you can spared the money it worth it,218
2,"Best show in it's genre, be it Sci-fi, Drama, or adventure.It's premeire on DVD is long past due. Season One is the Best of Three. Blessed be to those that have past Jonathan Brandis and Royce D. Applegate, long life those who live on Roy Scheider, Stephanie Beacham, Don Franklin, Stacey Haiduk, etc.",301
2,"I really like this WP album. It's probably my favorite one, and as a fairly new WP fan, I urge new WP fans to get this one.",123
2,Great second season offering of this hilarious series!! Can't wait for the 3rd season.....,90
2,I am not much of a reader but I must say I really liked it had little dragged out spots very adventures,103
2,My son loves this Beyblade. It always seems to be the last one spinning and it looks cool.,90
2,"We have had these sheets since the beginning of September. We have two dogs who jump on the bed often so I wash sheets every other day. No pilling,no fading. These sheets fit a king size bed that is at least 18 inches deep just fine. Just fit, no extra room. I always wash sheets by themselves and have NO problem with pilling. Be warned these really are BRIGHT PINK. Pretty but bright.",386
2,"In an era where gospel music imitates pop music instead of creating its own sound, this collection is outstanding! The Imperials prove why they have the sound and the message that no one else has been able to improve on.",220
2,Awesome. Gordon Parks is a quiet and little known American Icon. One that should never be forgotten.,100
2,"The dogs love it, but it chews down too fast and doesn't last long enough for what it costs to buy.",99
2,"So yeah this event was so-so but at least the DVD's are back to the way they were. I won't post the fights cos other reviews already have them. ALL fights are on one DVD while the other has the Countdown show, Backstage bonus, and the weigh-in show. Plus it has all the intro's to the fights and all the Rogan interviews post fights. Keep em coming like this and I'll be fine. Pre and post press conference would be nice too. Enjoy.",432
2,"I had this on VHS and just wanted to update, and although the DVD doesn't have a TON of extras, it's still really cool. It has some of the classic videos and then a little bio on the group. You can play the videos regular or with lyrics..I love these guys! =)",259
2,The sound of the seventies is back. Brings the listener back to the days of bell bottoms and platform shoes.,108
2,"It works flawlessly with my HTC TyTN, HTC Advantage and the HTC Excalibur S621.I will buy it next time too.Happy customer.",122
2,I ordered this book for our grandchildren. Two boys 5 & 3 and a 4 month old girl. All love the story. The mouse is determined.,126
2,This colorful picture book would delight any young child. Wonderful illustrations accent the sweet story of a young fish and his adventures when mother sends him out to play.,174
2,"I purchased this book to expand my teaching arsenal. It proved to be so well organized and comprehensive, I recommended it to several of my more advanced students.I encourage any teacher who is looking for a good all around reference book to check this one out.",261
2,"I purchased this book to understand a little of the process of designing and making a custom interior. The designs are good, but maybe a little dated. For instance, it's mainly street rods and no discussion of the newer 'pimp' style look. No AV system installs - which I was most intrested in finding how some of the flowing speaker enclosures are done.Very good photography throughout... you can pick some nice ideas if you're doing a street rod.",447
2,"My wife can't help constantly calling it the ""coolaroo."" It offers a nice, large shade area. It allows the breeze to blow through. Don't confuse this shade gazebo with other products that are designed to keep you dry. The coolaroo sure does cool-a-you...Love it!",262
2,I THOUGHT HIS LAST DISC WAS PRETTY Good.but this one is Better.it's More Rawer.You Can Hear THE Stevie Wonder&Sly Stone Influence all over this Disc.His Re-Make Of If You Want Me to Stay is Bumping With The GREAT GENIUS OF ROGER TROUTMAN on PRODUCTION.Spiritual Thang is The Cut.He is A Good Lyricist&THE Music Works Really well here.,334
2,"This is like the Cafe Del Mar series mixed by Ibiza DJ Jose Padilla. I think these tracks are similar so if you like that series, by Cafe Del Sol. Thanks for your time, Steve",174
2,Really nice support. I'm a 235lb man and is giving the support I need for my tranning. A little desappointed because I order 2 and the first shipment came with the thigtning knob broken; but hey no big deal I was able to put it in the door like it was suppose and have not gotten loose or nothing after all the pressure from my legs.Adjustable and a little tricky at the beggining in to how to put your feet against the door. Other than that no complains.,455
2,"Jack Kornfield is perhaps the most gifted meditation teacher in the West. His humor, compassion, clarity and insight make this tape series a life-long treasure. Perfect for anyone who is new to meditation or who wantsmore peace and compassion to stream from the heart.",268
2,"I watched this film for a class project reference. I read the play and, though the film shows us what the story is about, the play itself is far more interesting and intense. It doesn't stay true to the words 100%. I would recommend it to anyone.",246
2,"I have bought kitchenAid factory-reconditioned appliances before and have always been happy with their quality and value. This burr grinder is no different. It works as promised, looks great, and has a heavy high quality feel to it. I'm pleased.",245
2,A fast moving book that could be a true story!! I place this right up there with Patterson. I like a book that makes you not want to put it down and this is one of those,169
2,"Yeee Haaaw! Had a bad day? Nothing can be as bad Honey Whitlocks day...being a bitchy film star can be boring after a while, but she gets back into the real world by getting kidnapped by a bunch looking like the misfits from your local mall in order to make an independant film with one message...Destroy!! The wonderful Alicia Witt is brilliant too as ex-porn star turned guerrilla fighter for the independant film industry..This film is hilarious, in very bad taste, sexy and fun.",482
2,"Simple and humble piece of wrist wear. It keeps good time and is durable without being bulky. I'd recommend this watch to anyone who wants a solid, simple, inexpensive wrist watch",179
2,"Good ""comeback"" album/cd. Homage to Honky Chateau's ML&MH & some other songs revisit his better period, although it would be a while before he did a good song end-to-end. This is seen by most as hist first true step back up.",224
2,"This is a book that every photojournalist, press photographer, or combat cameraman should own. The works of Tim Page, not only highlight the personl hell that or soldiers msut endure in a time of war, but also those journalist who risk thier own lives in order bring home the story of our brave men and women who fight for their country.",337
2,He keeps them coming. E-Branch and its followers have their hands full with these old Whamphri and its nonstop action. Its just another addition to an already perfect collection.,178
2,"I recently cut my hair and have found these brushes perfect to style my new hairdo. The large flat brush is great for lifting the roots and getting most of the moisture out of my hair. Next I go to the small round and turn under my short ends. Last I use the large round to give lift and body to the crown. My hair dries and styles quickly. I don't know if the Tourmaline is the real deal or just marketing, but I have to say that my hair does look shiney.",456
2,I ordered this case for my canon sd1100 and like it very much. But I found although it's a great case for protecting the camera itself it doesn't give you room for anything else.,178
2,"If you like horror movies, and you liked Hellraiser, you can't go wrong with buying this boxed set of parts 3 thru 8. Well worth the investment for the enthusiasts collection.By the way, keep searching. There is a 9th movie now.",228
2,"Without going into a movie review, as there are better locations for that, I enjoy this move.In addition, the product was shipped promptly, arrived in excellent condition and I had no issues with this purchase.",210
2,"I got this game since at the time dirt was not out for the ps3 yet and it's not a bad game, The graphics are not bad they look really good for a ps2 game & the in game play is good, If you looking for a really in depth rally game then i think this is not the game for you it's way to simple it's the kind of game you just put in to race and have fun with wean you don't have a lot of time on your hands to play a real simulation game over all buy this game it's simple and fun",476
2,"I bought this for my son about a month ago, and we LOVE it!!! He loves all the toys and can sit in there for up to an hour! He is a very curious baby and this helps with his curiosity!However this does take a while to assemble and if you're anything like me, the instructions won't help much, lol. But after all the pieces are put together, you'll see how awesome this really is! I just wish I could take this with me on our trips by plane. Anyway, this is a grea buy!",468
2,"This is the best one-volume English language history of Ukraine. If you have to choose between Subtelny's work or Magocsi's, choose Subtelny.",141
2,"First off, Thank you for such quick shipping during the holiday season!I had this exact case years ago, and it recently broke after falling down a flight of stairs. Bottom line: spacious, and well constructed.If you're contemplating this gun storage option, for the price it cannot be beat!",290
2,Christopher's done it again! Fabulous book! It helps you look at decorating in a whole new light. It's fun and fresh. If you love Christopher Lowell this book is a must have!,174
2,"The Chair is great, built to last, and is really comfortable. Good Quality at a Great Price. Excellent Value. Easy assembly.",124
2,"In Europe we don't have measures with the US-system, so I ordered this for American recipes.I love it! It is easy to use and most importantly, easy to clean! You do have to get used to which side is used for liquid and dry measures, but it is written on the cup!",262
2,"There isn't much to say, either the discs worked or they didn't.All the discs worked :))Good season.Sadly Dexter is over.",121
2,"I didn't buy it as a toy, bought it for my wife and she likes it, my daughter plays with it once in a while but she is not into Fraggle rock yet. It looks very durable.",168
2,I walk and square dance and sometimes wind up with achy muscles and joints.Applying this and taking some OTC pain reliever allows me to sleep all night and wake up feeling good in the morning!,192
2,"This book is a great confidence booster and teaches you the basics so that you can create your own art in 3dsmax 5. It is VERY user friendly and the info is clear and useful. If you want complicated, headache inducing tutorials, search else where. To gain a better understanding of 3dsmax, in plain English, buy this book. Read from cover to cover for best results.* Friendly note to 3D egg-heads: This book does not cover scripting.",433
2,"I am a baker of artican breads. For convenience in mixing dough I usually end up baking two round artisan loaves at a time and have had problems with too-small, insulated baking sheets. For years I have overlapped two smaller cookie-type sheets. That worked but it meant that one of the loaves had to be baked right over the step where the top sheet ended. The Airbake Mega product solved the problem beautifully. Now both loaves have flat bottoms. It is big enough for two loaves but not so big that air circulation is blocked. A perfect solution.",548
2,"Beautiful book. Cover and art are incredible. Very proud to display in home. This is a great, quick read and this edition is very nice.",135
2,"I've read this book 5 times now, and when you finish it for the first, I'm sure you'll start reading it again! The plot is perfectly balanced, and with lots of twists and turns, you get to love Thomas Jefferson one minute and hate him the next. Mrs. Rinaldi knows how to write!!!",279
2,"I thought the book was well written and funny at the beginning, but at the end it became a little agravating. His humor used at the end came at the wrong times and kind of made your stomach turn. The book began as a light and funny comedy, but turned a touch revolting. The ending and beginning made up for it though so I gave it a 4 out of 5.",343
2,"After enjoying his ""Greatest Hits"" video and DVD for years, I was was concerned that this might be a disappointment. But was pleased to watch ""Hot August Night"" It may be his best. Keep it up Neil.",197
2,"I recently bought this cd and after having it for a few weeks it just seems to get better and better. The second cd is much mellower than the first, but the songs are well written and just seem to grow on you. It is one of the best cds I've ever bought. You won't be disappointed.Dave E",286
2,This item arrived intact and prior to promised date. Cannot comment on its content as it was a Christmas gift.,110
2,Came in the mail quickly and does what it is supposed to do. No problems with it. Shares the music for two!,107
2,"everything was as I expected and the product worked great and arrived in good shape, on time, and did the job I needed it to do",127
2,"this was good book.you can learn a lot.some of it is hard to remember,such as which type bonnet etc.but it was good.she could have even went into more detail of the mistreatment she felt she received from her family,but its the amish way not to offend.nadia rehmani -authoor of sharper than a two edged sword-one woman's walk into Islam and out.thats my story",359
2,"This cookware is on the heavy side, but no where near as heavy as cast iron! The heavy bottom provides even heating, and with the stainless steel lids you never have to worry about the glass lids chipping and getting glass in your food. I for one will never have cookware with glass lids! Being stainless steel, yes you will have problems cleaning it, but put water in the cookware and boil it and the stuck on food comes off easier.",433
2,"We purchased these sheets, due to Wal-Mart ( I hate that place) not selling king size ""T-Shirt"" sheets anymore.....why I dunno....ANyhoot...these sheets are the best we have ever bought.period...hands down....We are so amazed that Amazon.com had these for this incredible low price...amazing...we will definatly be back for more and more",337
2,My son is absolutely in love with his bus! It's the perfect size for his little hands. It is hands-down his favorite toy right now.,131
2,Gave it as a gift and she was very happy with it. I would recomend this DVD to the young and old!,97
2,"This product is the second Kindle for this family. The device is simple to use; and it is trivial to change font size, order new books and retrieve archived items.The best feature is that it is easy to read even in the brightest light.I love my Kindle!",252
2,"Any person looking to raise the level of their speaking needs to add this book to their library. I personally own every book Lilly has published. As a professional speaker myself and the author of, ""10 Days to More Confident Public Speaking"" (Warner Books), I appreciate the value of the information in Lilly's book and I recommmend this book to anyone.",353
2,"I have also owned these speakers for over 30 years. Paid 1200 for the pair, brand new and unfinished. Still own them. I can easily describe these speakers in one word....incredible.When you hear them, you will want them. You will do like I did....found a way to get the money together to buy a pair. If I could afford them, I would build an audio room and have a pair of Klipschorns in the corners. Best speakers in the world, in my opinion.",441
2,"After the first listen, I had almost no desire for a second. I guess I had my expectations for what a Son Volt album should sound like, and this went against my notions. A few months later I tried it again: hmmm, interesting. Some great parts stood out. Eventually it caught on, and now I'm in awe of this masterpiece. A common story for great works of art, and if you're looking for more under-appreciated masters, buy everything by Mark Linkous (Sparklehorse) and Ken Andrews (Year of the Rabbit, Failure, and solo works).",524
2,"Thankfully, I have not had an occasion to use these cables but it's nice to know that they're neatly packed away in my trunk should I need them. They're well made and come in a nice compact case. Just nice to know they're there.",228
2,This tweezer is the epitome of what a tweezer should be. It even comes with a little storage case. Can't wait for my next splinter...,133
2,These gloves work for there specific purpose I've had them for only two months and the strap is starting to tear. If you are into serious competition these aren't the gloves for you but for getting in shape and basic weightlifting they work fine.,246
2,Satisfied with the book. Many of the topics I relate to directly. I thought this book was accurately written for the most part and recommend it.,144
2,Just a great live performance that brought tears to my eyes. I recommend this CD to any Neil Young fans and also to those who may be too young to remember his past greatness. Sit back....light one up and bask in the music...Peace,229
2,"I realize that not everyone has a corny type of sense of humor like I do where you find silly movies like naked gun or nacho libre just full of laughs ..And Im not the type to rank movies but if you like those type of comedies im sure you will love weekend at bernies ..i literly couldnt stop laughing ..the plot, the scheming is so far out there it truly has 90 min of laughs and its a really enjoyable movie ..I dont usally buy movies anymore but I had to on this one..bottom line either way buy or rent it its a must see """,525
2,"You really can't beat it for the money. I use them while exercising cause they stay on very well, look good, and sound great (to me at least). The only issue I had was that the first 2-3 times I used them on the treadmill they would build up a static charge and shock me! I wasn't expecting that because this is my 2nd pair (first ones lasted 2 1/2 years). But I can run 45 minutes no problem now so it seems to have gone away, maybe they just need to be broken in a bit first?",477
2,"We bought four for our church. They were extremely easy to assemble, arrived promptly (free shipping) and were not even scratched in shipping. The chairs are sturdy and a wide-enough base to preven tipping. We will buy again.",225
2,"Watch out if you go on vacation with this book. I took Monti's book along with me on a trip. I ended up laughing out loud on the plane - more than once. And I don't usually burst into laughter while traveling alone. Every time I picked up the book I was glad I did, because Malcolm always ended up in an amazingly awkward situation. Sweep of the Second Hand is very refreshing and clever because the author described Malcolm's life in such a real way. I can't wait for Monti's next work. Who knows what he will think up next!",525
2,"This CD exemplifies the meaning of the words, classic, mellow, smooth and romantic. All I can say is PLEASE BUY IT! My favorites are ""Days Gone By"", ""Hurry Up This Way Again"" and ""Wise Ole Souls"". Anyone buying this CD will not be disappointed. ""Signature"" is a must have for your music collection.",298
2,This super thick book is packed with reproductions of various advertisements from the 60s. Each ad is wonderfully reproduced. Lots of memories will flood back if you are old enough to recall these products and their accompanying ads. Everyone else will simply enjoy how silly we were back in the 60s and how hip we thought we would be if we only owned these products. Especially hilarious are the ads predicting homes of the future! A truly outstanding compilation.,465
2,very nice product and nice company to buy from i will be back again thank you Avido Quinn,89
2,"King's ""On Writing"" is a must for any fan of his work, but especially for those who are fans and wish to write themselves. King begins with a short memoir describing his youth and the events and experiences that led to his interest in writing. In another section he gives writing advice and even includes part of one of his own incomplete stories, followed by corrections, and explantions. He finally discusses he near-fatal accident on a stretch of road.""On Writing"" reads like a novel, is entertaining and enjoyable to read. Recommended.",539
2,"I used these to remove my factory DIN radio in my Ford and it worked 100%, saved me a huge hassle of creating a removal tool with wire hangers, plus these are made in America unlike the Scosche ones made in China.",213
2,"Very well written. Its actually interesting to read!I am a bio major and i have to read a lot of these type of textbooks, this one is surely among the least boring and most to the point",185
2,"14 clear tracks. Our favs are Louis Prima & Louis Armstrong, #1& #2. They're upbeat, fast & different. Then it bogs down. Kind of loses the ""Swingin'"" concept and moves into a jazzy feel. But, still a good listen if you find a copy cheap enough.",245
2,"I read this book when I was youger, and it is still a book that I fall back to reading over and over. It is a quiet and calming book and McKenzie is an author with a dream. She is insperational in telling the tale from a females view point. I am now in university studying to become an English major, and in my books this is still the best book I have ever read. She brings you to the softer side of Camelot. This is the first book that brought me to love the Arthurian Legand. In my advice, it is a book worthy to anyone reading.",530
2,"I am giving this CD a 5-star rating. It has a wonderful selection of Christmas music, a celebration of Christmas away from the traditional, but meaningful just the same. I first heard the CD at a friend's home and decided to order several copies to give as gifts. Perfect for James Taylor fans and all music lovers!",315
2,I enjoy listening to this while I work because there are no words to distract me. Really nice background music.,111
2,The idea for the creature(s) is very interesting. The creature looks impressive and is freaky like you would expect. It's an interesting movie and it's one I will watch again. Is it great? No. But it is pretty good.,215
